lat,lng,class,colors
-7.244439398,112.7250932,39,"[128.49344844282354, 145.59428544070587, 176.2895673395294, 0.9]"
-7.2549471720000005,112.73614040000001,8,"[157.2124108595294, 69.65273503058822, 55.1398435157647, 0.9]"
-7.254419105,112.7315131,54,"[69.99333695152941, 92.9337184037647, 165.84722695482355, 0.9]"
-7.235772694,112.72817340000002,43,"[113.41593540635293, 135.4529231470588, 179.73144222141175, 0.9]"
-7.2512725520000005,112.72697520000001,24,"[171.49692918070588, 140.93366356800001, 125.75623883505882, 0.9]"
-7.24784572,112.7176906,42,"[117.2516110482353, 138.26186759647058, 179.2604070232941, 0.9]"
-7.250398317,112.72520349999999,24,"[171.49692918070588, 140.93366356800001, 125.75623883505882, 0.9]"
-7.250398317,112.72520349999999,24,"[171.49692918070588, 140.93366356800001, 125.75623883505882, 0.9]"
-7.247830017,112.7174482,42,"[117.2516110482353, 138.26186759647058, 179.2604070232941, 0.9]"
-7.250148652000001,112.7276011,24,"[171.49692918070588, 140.93366356800001, 125.75623883505882, 0.9]"
-7.247888715,112.71827069999999,42,"[117.2516110482353, 138.26186759647058, 179.2604070232941, 0.9]"
-7.25028886,112.7186253,42,"[117.2516110482353, 138.26186759647058, 179.2604070232941, 0.9]"
-7.255007334,112.73145919999999,8,"[157.2124108595294, 69.65273503058822, 55.1398435157647, 0.9]"
-7.249861267000001,112.71871399999999,42,"[117.2516110482353, 138.26186759647058, 179.2604070232941, 0.9]"
-7.2453226520000005,112.7271293,39,"[128.49344844282354, 145.59428544070587, 176.2895673395294, 0.9]"
-7.249411973,112.7257798,24,"[171.49692918070588, 140.93366356800001, 125.75623883505882, 0.9]"
-7.249156921,112.7260962,24,"[171.49692918070588, 140.93366356800001, 125.75623883505882, 0.9]"
-7.2491723310000005,112.7357612,8,"[157.2124108595294, 69.65273503058822, 55.1398435157647, 0.9]"
-7.2445329460000005,112.73597040000001,39,"[128.49344844282354, 145.59428544070587, 176.2895673395294, 0.9]"
-7.249236265,112.7170656,42,"[117.2516110482353, 138.26186759647058, 179.2604070232941, 0.9]"
-7.243524395,112.72886399999999,39,"[128.49344844282354, 145.59428544070587, 176.2895673395294, 0.9]"
-7.251832376,112.71691940000001,42,"[117.2516110482353, 138.26186759647058, 179.2604070232941, 0.9]"
-7.24873325,112.71807720000001,42,"[117.2516110482353, 138.26186759647058, 179.2604070232941, 0.9]"
-7.249156921,112.7260962,24,"[171.49692918070588, 140.93366356800001, 125.75623883505882, 0.9]"
-7.260017551000001,112.7517253,22,"[173.67036448235294, 134.03046142588235, 115.7829975635294, 0.9]"
-7.251162555,112.72582140000002,24,"[171.49692918070588, 140.93366356800001, 125.75623883505882, 0.9]"
-7.244838643,112.72648840000001,39,"[128.49344844282354, 145.59428544070587, 176.2895673395294, 0.9]"
-7.249901099,112.71872340000002,42,"[117.2516110482353, 138.26186759647058, 179.2604070232941, 0.9]"
-7.2516616570000005,112.7172029,42,"[117.2516110482353, 138.26186759647058, 179.2604070232941, 0.9]"
-7.249035751,112.7190193,42,"[117.2516110482353, 138.26186759647058, 179.2604070232941, 0.9]"
-7.253761571,112.7344531,8,"[157.2124108595294, 69.65273503058822, 55.1398435157647, 0.9]"
-7.249873199,112.72695379999999,24,"[171.49692918070588, 140.93366356800001, 125.75623883505882, 0.9]"
-7.24903089,112.7189513,42,"[117.2516110482353, 138.26186759647058, 179.2604070232941, 0.9]"
-7.247219822000001,112.7191065,42,"[117.2516110482353, 138.26186759647058, 179.2604070232941, 0.9]"
-7.252460459,112.7285351,24,"[171.49692918070588, 140.93366356800001, 125.75623883505882, 0.9]"
-7.247532071,112.7172136,42,"[117.2516110482353, 138.26186759647058, 179.2604070232941, 0.9]"
-7.241838842000001,112.7272666,39,"[128.49344844282354, 145.59428544070587, 176.2895673395294, 0.9]"
-7.255185917,112.737227,54,"[69.99333695152941, 92.9337184037647, 165.84722695482355, 0.9]"
-7.2493796989999995,112.728417,39,"[128.49344844282354, 145.59428544070587, 176.2895673395294, 0.9]"
-7.245883585,112.71940359999998,42,"[117.2516110482353, 138.26186759647058, 179.2604070232941, 0.9]"
-7.245370933999999,112.74239109999998,39,"[128.49344844282354, 145.59428544070587, 176.2895673395294, 0.9]"
-7.2441580000000005,112.72546899999999,39,"[128.49344844282354, 145.59428544070587, 176.2895673395294, 0.9]"
-7.240964867000001,112.7258507,39,"[128.49344844282354, 145.59428544070587, 176.2895673395294, 0.9]"
-7.242274422,112.7252564,39,"[128.49344844282354, 145.59428544070587, 176.2895673395294, 0.9]"
-7.246324273,112.74216080000001,61,"[44.656419204705884, 58.68234419717648, 139.9803572435294, 0.9]"
-7.2491792760000004,112.7257878,24,"[171.49692918070588, 140.93366356800001, 125.75623883505882, 0.9]"
-7.25205646,112.7252672,24,"[171.49692918070588, 140.93366356800001, 125.75623883505882, 0.9]"
-7.254047332000001,112.7292713,24,"[171.49692918070588, 140.93366356800001, 125.75623883505882, 0.9]"
-7.2494083179999995,112.7185896,42,"[117.2516110482353, 138.26186759647058, 179.2604070232941, 0.9]"
-7.250774211,112.7179961,42,"[117.2516110482353, 138.26186759647058, 179.2604070232941, 0.9]"
-7.246181107000001,112.7359281,24,"[171.49692918070588, 140.93366356800001, 125.75623883505882, 0.9]"
-7.255855413,112.73129270000001,8,"[157.2124108595294, 69.65273503058822, 55.1398435157647, 0.9]"
-7.247340841000001,112.7261799,24,"[171.49692918070588, 140.93366356800001, 125.75623883505882, 0.9]"
-7.312469999999999,112.65939099999999,26,"[168.43927854, 146.2026062230588, 134.48816524517648, 0.9]"
-7.25490774,112.72862250000001,8,"[157.2124108595294, 69.65273503058822, 55.1398435157647, 0.9]"
-7.244206846,112.72845749999999,39,"[128.49344844282354, 145.59428544070587, 176.2895673395294, 0.9]"
-7.250728957000001,112.72703759999999,24,"[171.49692918070588, 140.93366356800001, 125.75623883505882, 0.9]"
-7.252420425,112.73113570000001,24,"[171.49692918070588, 140.93366356800001, 125.75623883505882, 0.9]"
-7.243910819,112.729215,39,"[128.49344844282354, 145.59428544070587, 176.2895673395294, 0.9]"
-7.24985067,112.7278257,39,"[128.49344844282354, 145.59428544070587, 176.2895673395294, 0.9]"
-7.249749963999999,112.7168557,42,"[117.2516110482353, 138.26186759647058, 179.2604070232941, 0.9]"
-7.248325636000001,112.72602749999999,24,"[171.49692918070588, 140.93366356800001, 125.75623883505882, 0.9]"
-7.240995,112.725254,39,"[128.49344844282354, 145.59428544070587, 176.2895673395294, 0.9]"
-7.241147599,112.72596999999999,39,"[128.49344844282354, 145.59428544070587, 176.2895673395294, 0.9]"
-7.25028886,112.7186253,42,"[117.2516110482353, 138.26186759647058, 179.2604070232941, 0.9]"
-7.2546602060000005,112.7302638,8,"[157.2124108595294, 69.65273503058822, 55.1398435157647, 0.9]"
-7.247817081,112.71771609999999,42,"[117.2516110482353, 138.26186759647058, 179.2604070232941, 0.9]"
-7.255492299999999,112.73609209999998,8,"[157.2124108595294, 69.65273503058822, 55.1398435157647, 0.9]"
-7.256248134,112.6639386,31,"[155.4105296322353, 155.7150832475294, 156.17409916729412, 0.9]"
-7.24778243,112.7354871,8,"[157.2124108595294, 69.65273503058822, 55.1398435157647, 0.9]"
-7.24976973,112.7305047,39,"[128.49344844282354, 145.59428544070587, 176.2895673395294, 0.9]"
-7.320476035,112.70727579999999,17,"[173.68404986470588, 115.22863405058821, 93.56500776705883, 0.9]"
-7.250398317,112.72520349999999,24,"[171.49692918070588, 140.93366356800001, 125.75623883505882, 0.9]"
-7.25028886,112.7186253,42,"[117.2516110482353, 138.26186759647058, 179.2604070232941, 0.9]"
-7.2442050689999995,112.72680759999999,39,"[128.49344844282354, 145.59428544070587, 176.2895673395294, 0.9]"
-7.2480308010000005,112.72747240000001,39,"[128.49344844282354, 145.59428544070587, 176.2895673395294, 0.9]"
-7.248325636000001,112.72602749999999,24,"[171.49692918070588, 140.93366356800001, 125.75623883505882, 0.9]"
-7.246500296000001,112.7262811,39,"[128.49344844282354, 145.59428544070587, 176.2895673395294, 0.9]"
-7.251235686,112.76397759999999,19,"[174.47194241999998, 123.29671447482353, 102.41555872658823, 0.9]"
-7.249236265,112.7170656,42,"[117.2516110482353, 138.26186759647058, 179.2604070232941, 0.9]"
-7.242317474,112.72701869999999,39,"[128.49344844282354, 145.59428544070587, 176.2895673395294, 0.9]"
-7.25185097,112.7259509,24,"[171.49692918070588, 140.93366356800001, 125.75623883505882, 0.9]"
-7.240423422999999,112.72524779999999,39,"[128.49344844282354, 145.59428544070587, 176.2895673395294, 0.9]"
-7.255496526,112.7292884,54,"[69.99333695152941, 92.9337184037647, 165.84722695482355, 0.9]"
-7.247230134,112.72626909999998,39,"[128.49344844282354, 145.59428544070587, 176.2895673395294, 0.9]"
-7.249522291,112.71704220000001,42,"[117.2516110482353, 138.26186759647058, 179.2604070232941, 0.9]"
-7.247636559,112.7276267,39,"[128.49344844282354, 145.59428544070587, 176.2895673395294, 0.9]"
-7.248317469,112.7288244,24,"[171.49692918070588, 140.93366356800001, 125.75623883505882, 0.9]"
-7.246867464,112.71918980000001,42,"[117.2516110482353, 138.26186759647058, 179.2604070232941, 0.9]"
-7.25134424,112.72656210000001,24,"[171.49692918070588, 140.93366356800001, 125.75623883505882, 0.9]"
-7.248227407000001,112.7256088,24,"[171.49692918070588, 140.93366356800001, 125.75623883505882, 0.9]"
-7.24076413,112.7250467,39,"[128.49344844282354, 145.59428544070587, 176.2895673395294, 0.9]"
-7.254114208,112.6977899,48,"[92.92685445741175, 117.80956990588236, 177.55333196611764, 0.9]"
-7.256055694,112.73838319999999,8,"[157.2124108595294, 69.65273503058822, 55.1398435157647, 0.9]"
-7.254349782,112.7520679,22,"[173.67036448235294, 134.03046142588235, 115.7829975635294, 0.9]"
-7.249833147,112.7184156,42,"[117.2516110482353, 138.26186759647058, 179.2604070232941, 0.9]"
-7.252400787999999,112.72986429999999,8,"[157.2124108595294, 69.65273503058822, 55.1398435157647, 0.9]"
-7.247737723999999,112.72584590000001,24,"[171.49692918070588, 140.93366356800001, 125.75623883505882, 0.9]"
-7.251323206,112.7266074,24,"[171.49692918070588, 140.93366356800001, 125.75623883505882, 0.9]"
-7.258469142999999,112.71098159999998,38,"[132.98867908941176, 148.0628919282353, 174.2869914882353, 0.9]"
-7.252420425,112.73113570000001,24,"[171.49692918070588, 140.93366356800001, 125.75623883505882, 0.9]"
-7.249442872,112.72726899999999,24,"[171.49692918070588, 140.93366356800001, 125.75623883505882, 0.9]"
-7.244428065,112.7325199,39,"[128.49344844282354, 145.59428544070587, 176.2895673395294, 0.9]"
-7.248325636000001,112.72602749999999,24,"[171.49692918070588, 140.93366356800001, 125.75623883505882, 0.9]"
-7.249514809,112.71699029999999,42,"[117.2516110482353, 138.26186759647058, 179.2604070232941, 0.9]"
-7.240660655,112.72582859999999,39,"[128.49344844282354, 145.59428544070587, 176.2895673395294, 0.9]"
-7.321865408,112.738694,36,"[139.92795591388239, 151.36581869082355, 170.3068742865882, 0.9]"
-7.245912176,112.7311132,24,"[171.49692918070588, 140.93366356800001, 125.75623883505882, 0.9]"
-7.250089514,112.7252746,24,"[171.49692918070588, 140.93366356800001, 125.75623883505882, 0.9]"
-7.249749963999999,112.7168557,42,"[117.2516110482353, 138.26186759647058, 179.2604070232941, 0.9]"
-7.251760981,112.7254327,24,"[171.49692918070588, 140.93366356800001, 125.75623883505882, 0.9]"
-7.250398317,112.72520349999999,24,"[171.49692918070588, 140.93366356800001, 125.75623883505882, 0.9]"
-7.25459305,112.72862549999999,24,"[171.49692918070588, 140.93366356800001, 125.75623883505882, 0.9]"
-7.250588683999999,112.7254615,24,"[171.49692918070588, 140.93366356800001, 125.75623883505882, 0.9]"
-7.246500296000001,112.7262811,24,"[171.49692918070588, 140.93366356800001, 125.75623883505882, 0.9]"
-7.249995026000001,112.7169439,42,"[117.2516110482353, 138.26186759647058, 179.2604070232941, 0.9]"
-7.241801687000001,112.726054,39,"[128.49344844282354, 145.59428544070587, 176.2895673395294, 0.9]"
-7.252028161,112.71666289999999,42,"[117.2516110482353, 138.26186759647058, 179.2604070232941, 0.9]"
-7.244141364,112.73217369999999,24,"[171.49692918070588, 140.93366356800001, 125.75623883505882, 0.9]"
-7.250190648999999,112.7277606,24,"[171.49692918070588, 140.93366356800001, 125.75623883505882, 0.9]"
-7.250038503,112.71675559999998,42,"[117.2516110482353, 138.26186759647058, 179.2604070232941, 0.9]"
-7.244866138,112.7408997,39,"[128.49344844282354, 145.59428544070587, 176.2895673395294, 0.9]"
-7.261863749,112.6567952,35,"[143.29149657458825, 152.76477704188235, 168.02486429505882, 0.9]"
-7.261543155,112.6699187,52,"[77.49123988517647, 101.67889346258823, 170.8000954524706, 0.9]"
-7.261274397,112.6714855,52,"[77.49123988517647, 101.67889346258823, 170.8000954524706, 0.9]"
-7.256564801000001,112.6374409,46,"[101.73268462023529, 125.89892008941176, 179.39431262117648, 0.9]"
-7.256070749,112.6655335,31,"[155.4105296322353, 155.7150832475294, 156.17409916729412, 0.9]"
-7.2396289760000005,112.61011409999999,7,"[153.42806430141175, 62.36855036894117, 50.462364365647055, 0.9]"
-7.261524679,112.65938020000002,56,"[61.789954218352946, 82.68365425129412, 159.1419458922353, 0.9]"
-7.268223017,112.663174,35,"[143.29149657458825, 152.76477704188235, 168.02486429505882, 0.9]"
-7.25626,112.66327,31,"[155.4105296322353, 155.7150832475294, 156.17409916729412, 0.9]"
-7.27909983,112.65636210000001,35,"[143.29149657458825, 152.76477704188235, 168.02486429505882, 0.9]"
-7.258485764,112.63870630000001,46,"[101.73268462023529, 125.89892008941176, 179.39431262117648, 0.9]"
-7.261097013,112.6639774,31,"[155.4105296322353, 155.7150832475294, 156.17409916729412, 0.9]"
-7.259194055,112.66382800000001,31,"[155.4105296322353, 155.7150832475294, 156.17409916729412, 0.9]"
-7.2527330679999995,112.658573,31,"[155.4105296322353, 155.7150832475294, 156.17409916729412, 0.9]"
-7.258077637,112.66088300000001,31,"[155.4105296322353, 155.7150832475294, 156.17409916729412, 0.9]"
-7.261211186000001,112.7363703,8,"[157.2124108595294, 69.65273503058822, 55.1398435157647, 0.9]"
-7.257975717000001,112.66748759999999,31,"[155.4105296322353, 155.7150832475294, 156.17409916729412, 0.9]"
-7.2613073020000005,112.66196370000002,31,"[155.4105296322353, 155.7150832475294, 156.17409916729412, 0.9]"
-7.258938317999999,112.6655318,31,"[155.4105296322353, 155.7150832475294, 156.17409916729412, 0.9]"
-7.255251587,112.66032040000002,31,"[155.4105296322353, 155.7150832475294, 156.17409916729412, 0.9]"
-7.25763482,112.6689571,31,"[155.4105296322353, 155.7150832475294, 156.17409916729412, 0.9]"
-7.265095672,112.6520131,35,"[143.29149657458825, 152.76477704188235, 168.02486429505882, 0.9]"
-7.25964179,112.6645018,31,"[155.4105296322353, 155.7150832475294, 156.17409916729412, 0.9]"
-7.257649953,112.664511,31,"[155.4105296322353, 155.7150832475294, 156.17409916729412, 0.9]"
-7.261021265,112.66287379999999,31,"[155.4105296322353, 155.7150832475294, 156.17409916729412, 0.9]"
-7.267720924,112.67458859999999,52,"[77.49123988517647, 101.67889346258823, 170.8000954524706, 0.9]"
-7.256667289,112.66229469999999,31,"[155.4105296322353, 155.7150832475294, 156.17409916729412, 0.9]"
-7.2569266489999995,112.66268500000001,31,"[155.4105296322353, 155.7150832475294, 156.17409916729412, 0.9]"
-7.26702974,112.66350290000001,35,"[143.29149657458825, 152.76477704188235, 168.02486429505882, 0.9]"
-7.257584932,112.68156440000001,62,"[41.365026, 53.76923388, 135.66296754, 0.9]"
-7.256716289,112.6639811,31,"[155.4105296322353, 155.7150832475294, 156.17409916729412, 0.9]"
-7.261762952000001,112.6711375,52,"[77.49123988517647, 101.67889346258823, 170.8000954524706, 0.9]"
-7.261373321000001,112.6638827,31,"[155.4105296322353, 155.7150832475294, 156.17409916729412, 0.9]"
-7.260879523,112.6592875,31,"[155.4105296322353, 155.7150832475294, 156.17409916729412, 0.9]"
-7.254732806,112.6610311,31,"[155.4105296322353, 155.7150832475294, 156.17409916729412, 0.9]"
-7.259597048,112.7152969,38,"[132.98867908941176, 148.0628919282353, 174.2869914882353, 0.9]"
-7.261161566,112.7364955,54,"[69.99333695152941, 92.9337184037647, 165.84722695482355, 0.9]"
-7.261109106,112.73652179999999,54,"[69.99333695152941, 92.9337184037647, 165.84722695482355, 0.9]"
-7.2611756960000005,112.6710429,52,"[77.49123988517647, 101.67889346258823, 170.8000954524706, 0.9]"
-7.259710898,112.6811635,62,"[41.365026, 53.76923388, 135.66296754, 0.9]"
-7.259640319,112.66468359999999,31,"[155.4105296322353, 155.7150832475294, 156.17409916729412, 0.9]"
-7.2611326279999995,112.67431850000001,52,"[77.49123988517647, 101.67889346258823, 170.8000954524706, 0.9]"
-7.258085631,112.66557009999998,31,"[155.4105296322353, 155.7150832475294, 156.17409916729412, 0.9]"
-7.255087068,112.65971809999999,56,"[61.789954218352946, 82.68365425129412, 159.1419458922353, 0.9]"
-7.269133831,112.6628239,35,"[143.29149657458825, 152.76477704188235, 168.02486429505882, 0.9]"
-7.257478439,112.66163970000001,31,"[155.4105296322353, 155.7150832475294, 156.17409916729412, 0.9]"
-7.257697891,112.66178070000001,31,"[155.4105296322353, 155.7150832475294, 156.17409916729412, 0.9]"
-7.261297816,112.66085859999998,56,"[61.789954218352946, 82.68365425129412, 159.1419458922353, 0.9]"
-7.261880401,112.66274890000001,31,"[155.4105296322353, 155.7150832475294, 156.17409916729412, 0.9]"
-7.267217382,112.66337379999999,35,"[143.29149657458825, 152.76477704188235, 168.02486429505882, 0.9]"
-7.258606488,112.66199750000001,31,"[155.4105296322353, 155.7150832475294, 156.17409916729412, 0.9]"
-7.2421382979999995,112.71499569999999,42,"[117.2516110482353, 138.26186759647058, 179.2604070232941, 0.9]"
-7.262738174,112.6706338,52,"[77.49123988517647, 101.67889346258823, 170.8000954524706, 0.9]"
-7.256469497,112.6661014,31,"[155.4105296322353, 155.7150832475294, 156.17409916729412, 0.9]"
-7.258838664,112.66274820000001,31,"[155.4105296322353, 155.7150832475294, 156.17409916729412, 0.9]"
-7.261704159,112.6594586,56,"[61.789954218352946, 82.68365425129412, 159.1419458922353, 0.9]"
-7.26215,112.68705,62,"[41.365026, 53.76923388, 135.66296754, 0.9]"
-7.256950405,112.661057,56,"[61.789954218352946, 82.68365425129412, 159.1419458922353, 0.9]"
-7.254850341,112.6607345,31,"[155.4105296322353, 155.7150832475294, 156.17409916729412, 0.9]"
-7.261794409,112.67045390000001,52,"[77.49123988517647, 101.67889346258823, 170.8000954524706, 0.9]"
-7.265166098,112.6567462,35,"[143.29149657458825, 152.76477704188235, 168.02486429505882, 0.9]"
